"","Date","cinqMinutesInt","heureNombre"
"4337",20140303,12.75,0.5342824074
"4338",20140303,12.75,0.5342939815
"4339",20140303,12.75,0.5343287037
"4340",20140303,12.75,0.5344097222
"4341",20140303,12.75,0.5344212963
"4342",20140303,12.75,0.5344560185
"4343",20140303,12.75,0.5345833333
"4344",20140303,12.75,0.5346180556
"4345",20140303,12.75,0.5346527778
"4346",20140303,12.833,0.5348032407
"4347",20140303,12.833,0.534849537
"4348",20140303,12.833,0.5348726852
"4349",20140303,12.833,0.5348958333
"4350",20140303,12.833,0.535
"4351",20140303,12.833,0.5350810185
"4352",20140303,12.833,0.5351157407
"4353",20140303,12.833,0.5351851852
"4354",20140303,12.833,0.5351967593
"4355",20140303,12.833,0.5353125
"4356",20140303,12.833,0.5354050926
"4357",20140303,12.833,0.5354513889
"4358",20140303,12.833,0.5354861111
"4359",20140303,12.833,0.5355787037
"4360",20140303,12.833,0.5356018519
"4361",20140303,12.833,0.5356481481
"4362",20140303,12.833,0.5356597222
"4363",20140303,12.833,0.5356712963
"4364",20140303,12.833,0.5357175926
"4365",20140303,12.833,0.5358449074
"4366",20140303,12.833,0.5358796296
"4367",20140303,12.833,0.5360416667
"4368",20140303,12.833,0.5361574074
"4369",20140303,12.833,0.5361689815
"4370",20140303,12.833,0.5361921296
"4371",20140303,12.833,0.5362847222
"4372",20140303,12.833,0.5363425926
"4373",20140303,12.833,0.5363541667
"4374",20140303,12.833,0.5364351852
"4375",20140303,12.833,0.5364467593
"4376",20140303,12.833,0.5364583333
"4377",20140303,12.833,0.5364930556
"4378",20140303,12.833,0.5365162037
"4379",20140303,12.833,0.5365393519
"4380",20140303,12.833,0.5365972222
"4381",20140303,12.833,0.5366319444
"4382",20140303,12.833,0.5366666667
"4383",20140303,12.833,0.5367361111
"4384",20140303,12.833,0.5367592593
"4385",20140303,12.833,0.5367708333
"4386",20140303,12.833,0.5367824074
"4387",20140303,12.833,0.5368865741
"4388",20140303,12.833,0.5369097222
"4389",20140303,12.833,0.5369444444
"4390",20140303,12.833,0.5369675926
"4391",20140303,12.833,0.5371296296
"4392",20140303,12.833,0.5371527778
"4393",20140303,12.833,0.5371643519
"4394",20140303,12.833,0.5372569444
"4395",20140303,12.833,0.5373032407
"4396",20140303,12.833,0.5373842593
"4397",20140303,12.833,0.5374884259
"4398",20140303,12.833,0.5375231481
"4399",20140303,12.833,0.5375347222
"4400",20140303,12.833,0.5376273148
"4401",20140303,12.833,0.5376388889
"4402",20140303,12.833,0.5377430556
"4403",20140303,12.833,0.5377546296
"4404",20140303,12.833,0.5377662037
"4405",20140303,12.833,0.5378009259
"4406",20140303,12.833,0.5378125
"4407",20140303,12.833,0.5378356481
"4408",20140303,12.833,0.5379513889
"4409",20140303,12.833,0.5379976852
"4410",20140303,12.833,0.5380902778
"4411",20140303,12.833,0.5381018519
"4412",20140303,12.833,0.5381134259
"4413",20140303,12.833,0.5381712963
"4414",20140303,12.917,0.5382407407
"4415",20140303,12.917,0.5383564815
"4416",20140303,12.917,0.5383912037
"4417",20140303,12.917,0.5384143519
"4418",20140303,12.917,0.5384259259
"4419",20140303,12.917,0.5384722222
"4420",20140303,12.917,0.5385185185
"4421",20140303,12.917,0.538599537
"4422",20140303,12.917,0.5386342593
"4423",20140303,12.917,0.5386805556
"4424",20140303,12.917,0.5388194444
"4425",20140303,12.917,0.538900463
"4426",20140303,12.917,0.5390046296
"4427",20140303,12.917,0.5391319444
"4428",20140303,12.917,0.5391435185
"4429",20140303,12.917,0.5391550926
"4430",20140303,12.917,0.5392013889
"4431",20140303,12.917,0.539212963
"4432",20140303,12.917,0.5393055556
"4433",20140303,12.917,0.5393981481
"4434",20140303,12.917,0.5394097222
"4435",20140303,12.917,0.5394328704
"4436",20140303,12.917,0.5394444444
"4437",20140303,12.917,0.5394791667
"4438",20140303,12.917,0.5394907407
"4439",20140303,12.917,0.5395023148
"4440",20140303,12.917,0.5395486111
"4441",20140303,12.917,0.5395833333
"4442",20140303,12.917,0.5396412037
"4443",20140303,12.917,0.5397453704
"4444",20140303,12.917,0.5397800926
"4445",20140303,12.917,0.5397916667
"4446",20140303,12.917,0.5399652778
"4447",20140303,12.917,0.5399884259
"4448",20140303,12.917,0.5400347222
"4449",20140303,12.917,0.5400462963
"4450",20140303,12.917,0.5400694444
"4451",20140303,12.917,0.5401157407
"4452",20140303,12.917,0.5401736111
"4453",20140303,12.917,0.5401967593
"4454",20140303,12.917,0.5402546296
"4455",20140303,12.917,0.5403935185
"4456",20140303,12.917,0.5405208333
"4457",20140303,12.917,0.5405324074
"4458",20140303,12.917,0.5406828704
"4459",20140303,12.917,0.5407638889
"4460",20140303,12.917,0.5407986111
"4461",20140303,12.917,0.5408217593
"4462",20140303,12.917,0.5408680556
"4463",20140303,12.917,0.5408796296
"4464",20140303,12.917,0.5409606481
"4465",20140303,12.917,0.5409837963
"4466",20140303,12.917,0.5411111111
"4467",20140303,12.917,0.5411574074
"4468",20140303,12.917,0.5413888889
"4469",20140303,12.917,0.541412037
"4470",20140303,12.917,0.5414699074
"4471",20140303,12.917,0.5414930556
"4472",20140303,12.917,0.5415625
"4473",20140303,12.917,0.5416319444
"4474",20140303,13,0.541724537
"4475",20140303,13,0.5417592593
"4476",20140303,13,0.5418402778
"4477",20140303,13,0.5418865741
"4478",20140303,13,0.5419212963
"4479",20140303,13,0.5419444444
"4480",20140303,13,0.5419675926
"4481",20140303,13,0.542037037
"4482",20140303,13,0.5421412037
"4483",20140303,13,0.5421527778
"4484",20140303,13,0.5423611111
"4485",20140303,13,0.5423726852
"4486",20140303,13,0.5423842593
"4487",20140303,13,0.5424768519
"4488",20140303,13,0.5424884259
"4489",20140303,13,0.5425
"4490",20140303,13,0.5425115741
"4491",20140303,13,0.5425694444
"4492",20140303,13,0.5426041667
"4493",20140303,13,0.5426851852
"4494",20140303,13,0.5427430556
"4495",20140303,13,0.5427546296
"4496",20140303,13,0.5427662037
"4497",20140303,13,0.5427893519
"4498",20140303,13,0.5428009259
"4499",20140303,13,0.5428125
"4500",20140303,13,0.5428356481
"4501",20140303,13,0.5428472222
"4502",20140303,13,0.5428819444
"4503",20140303,13,0.5429166667
"4504",20140303,13,0.5429398148
"4505",20140303,13,0.5429861111
"4506",20140303,13,0.5430208333
"4507",20140303,13,0.5430439815
"4508",20140303,13,0.5430555556
"4509",20140303,13,0.5430902778
"4510",20140303,13,0.5431018519
"4511",20140303,13,0.543125
"4512",20140303,13,0.5431365741
"4513",20140303,13,0.5431712963
"4514",20140303,13,0.5431944444
"4515",20140303,13,0.5432407407
"4516",20140303,13,0.543287037
"4517",20140303,13,0.5433680556
"4518",20140303,13,0.5434027778
"4519",20140303,13,0.5434375
"4520",20140303,13,0.5434606481
"4521",20140303,13,0.5435416667
"4522",20140303,13,0.543587963
"4523",20140303,13,0.5436111111
"4524",20140303,13,0.5436342593
"4525",20140303,13,0.5436574074
"4526",20140303,13,0.5437384259
"4527",20140303,13,0.5437847222
"4528",20140303,13,0.5438888889
"4529",20140303,13,0.5439236111
"4530",20140303,13,0.5439583333
"4531",20140303,13,0.5439699074
"4532",20140303,13,0.5440856481
"4533",20140303,13,0.5441087963
"4534",20140303,13,0.5442939815
"4535",20140303,13,0.5443171296
"4536",20140303,13,0.5444560185
"4537",20140303,13,0.5444791667
"4538",20140303,13,0.5444907407
"4539",20140303,13,0.5445023148
"4540",20140303,13,0.5445138889
"4541",20140303,13,0.544537037
"4542",20140303,13,0.5445833333
"4543",20140303,13,0.5446180556
"4544",20140303,13,0.5446527778
"4545",20140303,13,0.5446759259
"4546",20140303,13,0.5446990741
"4547",20140303,13,0.5447685185
"4548",20140303,13,0.5448263889
"4549",20140303,13,0.5448726852
"4550",20140303,13,0.5449305556
"4551",20140303,13,0.5449421296
"4552",20140303,13,0.5449884259
"4553",20140303,13,0.5450347222
"4554",20140303,13,0.5450694444
"4555",20140303,13,0.5451041667
"4556",20140303,13,0.5451157407
"4557",20140303,13.083,0.5451388889
"4558",20140303,13.083,0.5451851852
"4559",20140303,13.083,0.5453356481
"4560",20140303,13.083,0.5453587963
"4561",20140303,13.083,0.5453703704
"4562",20140303,13.083,0.5453935185
"4563",20140303,13.083,0.5454166667
"4564",20140303,13.083,0.5454398148
"4565",20140303,13.083,0.545474537
"4566",20140303,13.083,0.5456018519
"4567",20140303,13.083,0.5456134259
"4568",20140303,13.083,0.5456481481
"4569",20140303,13.083,0.5457523148
"4570",20140303,13.083,0.545787037
"4571",20140303,13.083,0.5458217593
"4572",20140303,13.083,0.5458333333
"4573",20140303,13.083,0.5458449074
"4574",20140303,13.083,0.5458564815
"4575",20140303,13.083,0.5458680556
"4576",20140303,13.083,0.5458796296
"4577",20140303,13.083,0.5459143519
"4578",20140303,13.083,0.5459606481
"4579",20140303,13.083,0.5459953704
"4580",20140303,13.083,0.5460300926
"4581",20140303,13.083,0.546099537
"4582",20140303,13.083,0.5461226852
"4583",20140303,13.083,0.5461458333
"4584",20140303,13.083,0.5461574074
"4585",20140303,13.083,0.5461921296
"4586",20140303,13.083,0.5462268519
"4587",20140303,13.083,0.54625
"4588",20140303,13.083,0.5462731481
"4589",20140303,13.083,0.5462962963
"4590",20140303,13.083,0.5463194444
"4591",20140303,13.083,0.5463773148
"4592",20140303,13.083,0.5464930556
"4593",20140303,13.083,0.5465162037
"4594",20140303,13.083,0.5465393519
"4595",20140303,13.083,0.5465856481
"4596",20140303,13.083,0.5466087963
"4597",20140303,13.083,0.5466203704
"4598",20140303,13.083,0.5466319444
"4599",20140303,13.083,0.5466550926
"4600",20140303,13.083,0.5466782407
"4601",20140303,13.083,0.546724537
"4602",20140303,13.083,0.5467361111
"4603",20140303,13.083,0.5467708333
"4604",20140303,13.083,0.5468171296
"4605",20140303,13.083,0.5468634259
"4606",20140303,13.083,0.5468981481
"4607",20140303,13.083,0.5469212963
"4608",20140303,13.083,0.5469791667
"4609",20140303,13.083,0.5471759259
"4610",20140303,13.083,0.5472337963
"4611",20140303,13.083,0.5472685185
"4612",20140303,13.083,0.5472916667
"4613",20140303,13.083,0.547337963
"4614",20140303,13.083,0.5474305556
"4615",20140303,13.083,0.5475578704
"4616",20140303,13.083,0.5475810185
"4617",20140303,13.083,0.5476736111
"4618",20140303,13.083,0.5478935185
"4619",20140303,13.083,0.5479050926
"4620",20140303,13.083,0.5479166667
"4621",20140303,13.083,0.5480555556
"4622",20140303,13.083,0.5480671296
"4623",20140303,13.083,0.5480787037
"4624",20140303,13.083,0.548125
"4625",20140303,13.083,0.5481597222
"4626",20140303,13.083,0.5482638889
"4627",20140303,13.083,0.5483101852
"4628",20140303,13.083,0.5483912037
"4629",20140303,13.083,0.5484837963
"4630",20140303,13.083,0.5485185185
"4631",20140303,13.083,0.548599537
"4632",20140303,13.167,0.5487037037
"4633",20140303,13.167,0.5487731481
"4634",20140303,13.167,0.5488888889
"4635",20140303,13.167,0.5489351852
"4636",20140303,13.167,0.5490162037
"4637",20140303,13.167,0.5491203704
"4638",20140303,13.167,0.5491435185
"4639",20140303,13.167,0.5492361111
"4640",20140303,13.167,0.5492476852
"4641",20140303,13.167,0.5492708333
"4642",20140303,13.167,0.5493287037
"4643",20140303,13.167,0.5493402778
"4644",20140303,13.167,0.5494097222
"4645",20140303,13.167,0.5494444444
"4646",20140303,13.167,0.5494791667
"4647",20140303,13.167,0.549525463
"4648",20140303,13.167,0.5495833333
"4649",20140303,13.167,0.5495949074
"4650",20140303,13.167,0.5496527778
"4651",20140303,13.167,0.5496643519
"4652",20140303,13.167,0.5497569444
"4653",20140303,13.167,0.5499189815
"4654",20140303,13.167,0.5499305556
"4655",20140303,13.167,0.5499421296
"4656",20140303,13.167,0.5499768519
"4657",20140303,13.167,0.5500694444
"4658",20140303,13.167,0.550162037
"4659",20140303,13.167,0.5501736111
"4660",20140303,13.167,0.5502083333
"4661",20140303,13.167,0.5502314815
"4662",20140303,13.167,0.5503472222
"4663",20140303,13.167,0.5503703704
"4664",20140303,13.167,0.5504050926
"4665",20140303,13.167,0.5505439815
"4666",20140303,13.167,0.5506018519
"4667",20140303,13.167,0.5507523148
"4668",20140303,13.167,0.5507638889
"4669",20140303,13.167,0.5507986111
"4670",20140303,13.167,0.5510763889
"4671",20140303,13.167,0.5511226852
"4672",20140303,13.167,0.5511342593
"4673",20140303,13.167,0.5511921296
"4674",20140303,13.167,0.5512268519
"4675",20140303,13.167,0.5512615741
"4676",20140303,13.167,0.5513194444
"4677",20140303,13.167,0.5513888889
"4678",20140303,13.167,0.551400463
"4679",20140303,13.167,0.5514351852
"4680",20140303,13.167,0.5515393519
"4681",20140303,13.167,0.5515509259
"4682",20140303,13.167,0.5516203704
"4683",20140303,13.167,0.5516435185
"4684",20140303,13.167,0.5516550926
"4685",20140303,13.167,0.551712963
"4686",20140303,13.167,0.5517824074
"4687",20140303,13.167,0.5517939815
"4688",20140303,13.167,0.552025463
"4689",20140303,13.167,0.552037037
"4690",20140303,13.25,0.5520949074
"4691",20140303,13.25,0.5521180556
"4692",20140303,13.25,0.5521759259
"4693",20140303,13.25,0.5521990741
"4694",20140303,13.25,0.5522685185
"4695",20140303,13.25,0.5523263889
"4696",20140303,13.25,0.552337963
"4697",20140303,13.25,0.5524189815
"4698",20140303,13.25,0.5525
"4699",20140303,13.25,0.5525115741
"4700",20140303,13.25,0.5526041667
"4701",20140303,13.25,0.5527083333
"4702",20140303,13.25,0.5527314815
"4703",20140303,13.25,0.5527430556
"4704",20140303,13.25,0.5527893519
"4705",20140303,13.25,0.5529050926
"4706",20140303,13.25,0.5529166667
"4707",20140303,13.25,0.5529398148
"4708",20140303,13.25,0.552974537
"4709",20140303,13.25,0.5529861111
"4710",20140303,13.25,0.5530324074
"4711",20140303,13.25,0.553125
"4712",20140303,13.25,0.5531712963
"4713",20140303,13.25,0.5531828704
"4714",20140303,13.25,0.5532175926
"4715",20140303,13.25,0.553275463
"4716",20140303,13.25,0.5533101852
"4717",20140303,13.25,0.5533333333
"4718",20140303,13.25,0.5534837963
"4719",20140303,13.25,0.5535300926
"4720",20140303,13.25,0.5536342593
"4721",20140303,13.25,0.5536458333
"4722",20140303,13.25,0.5537037037
"4723",20140303,13.25,0.5539583333
"4724",20140303,13.25,0.5540162037
"4725",20140303,13.25,0.5540625
"4726",20140303,13.25,0.5542708333
"4727",20140303,13.25,0.5543171296
"4728",20140303,13.25,0.5543287037
"4729",20140303,13.25,0.5543402778
"4730",20140303,13.25,0.5543981481
"4731",20140303,13.25,0.5544212963
"4732",20140303,13.25,0.5544328704
"4733",20140303,13.25,0.5544444444
"4734",20140303,13.25,0.5545023148
"4735",20140303,13.25,0.5545833333
"4736",20140303,13.25,0.5546064815
"4737",20140303,13.25,0.5546180556
"4738",20140303,13.25,0.5546759259
"4739",20140303,13.25,0.5546875
"4740",20140303,13.25,0.5547106481
"4741",20140303,13.25,0.5547222222
"4742",20140303,13.25,0.5547337963
"4743",20140303,13.25,0.5547800926
"4744",20140303,13.25,0.5548263889
"4745",20140303,13.25,0.5548726852
"4746",20140303,13.25,0.5548958333
"4747",20140303,13.25,0.5550694444
"4748",20140303,13.25,0.5551041667
"4749",20140303,13.25,0.5551388889
"4750",20140303,13.25,0.5552777778
"4751",20140303,13.25,0.5553009259
"4752",20140303,13.25,0.555462963
"4753",20140303,13.25,0.5554861111
"4754",20140303,13.25,0.5554976852
"4755",20140303,13.25,0.5555208333
"4756",20140303,13.25,0.5555324074
"4757",20140303,13.333,0.5556365741
"4758",20140303,13.333,0.5558101852
"4759",20140303,13.333,0.5558680556
"4760",20140303,13.333,0.5558796296
"4761",20140303,13.333,0.5559143519
"4762",20140303,13.333,0.5559490741
"4763",20140303,13.333,0.5559722222
"4764",20140303,13.333,0.5560648148
"4765",20140303,13.333,0.5560763889
"4766",20140303,13.333,0.556099537
"4767",20140303,13.333,0.5561342593
"4768",20140303,13.333,0.5561805556
"4769",20140303,13.333,0.5562268519
"4770",20140303,13.333,0.5562384259
"4771",20140303,13.333,0.5562731481
"4772",20140303,13.333,0.5563078704
"4773",20140303,13.333,0.5563425926
"4774",20140303,13.333,0.5563541667
"4775",20140303,13.333,0.5563773148
"4776",20140303,13.333,0.5564351852
"4777",20140303,13.333,0.5565393519
"4778",20140303,13.333,0.5565509259
"4779",20140303,13.333,0.5565856481
"4780",20140303,13.333,0.5566319444
"4781",20140303,13.333,0.5566550926
"4782",20140303,13.333,0.5566666667
"4783",20140303,13.333,0.556712963
"4784",20140303,13.333,0.556724537
"4785",20140303,13.333,0.5567708333
"4786",20140303,13.333,0.5569212963
"4787",20140303,13.333,0.5569560185
"4788",20140303,13.333,0.5569675926
"4789",20140303,13.333,0.5569907407
"4790",20140303,13.333,0.5570138889
"4791",20140303,13.333,0.557025463
"4792",20140303,13.333,0.5570486111
"4793",20140303,13.333,0.5571527778
"4794",20140303,13.333,0.5571643519
"4795",20140303,13.333,0.5571759259
"4796",20140303,13.333,0.5572337963
"4797",20140303,13.333,0.5572800926
"4798",20140303,13.333,0.5574305556
"4799",20140303,13.333,0.5574768519
"4800",20140303,13.333,0.5575231481
"4801",20140303,13.333,0.5575347222
"4802",20140303,13.333,0.5575694444
"4803",20140303,13.333,0.5576157407
"4804",20140303,13.333,0.5576851852
"4805",20140303,13.333,0.5578472222
"4806",20140303,13.333,0.5579976852
"4807",20140303,13.333,0.5580324074
"4808",20140303,13.333,0.558125
"4809",20140303,13.333,0.5581712963
"4810",20140303,13.333,0.5581944444
"4811",20140303,13.333,0.5583333333
"4812",20140303,13.333,0.5583912037
"4813",20140303,13.333,0.5584606481
"4814",20140303,13.333,0.5584722222
"4815",20140303,13.333,0.5585300926
"4816",20140303,13.333,0.5585648148
"4817",20140303,13.333,0.5585763889
"4818",20140303,13.333,0.558587963
"4819",20140303,13.333,0.5586458333
"4820",20140303,13.333,0.5586689815
"4821",20140303,13.333,0.5586921296
"4822",20140303,13.333,0.5587037037
"4823",20140303,13.333,0.5587847222
"4824",20140303,13.333,0.5587962963
"4825",20140303,13.333,0.5588194444
"4826",20140303,13.333,0.5588541667
"4827",20140303,13.417,0.5591087963
"4828",20140303,13.417,0.5591782407
"4829",20140303,13.417,0.559212963
"4830",20140303,13.417,0.5592476852
"4831",20140303,13.417,0.5592592593
"4832",20140303,13.417,0.5592939815
"4833",20140303,13.417,0.5593865741
"4834",20140303,13.417,0.5594907407
"4835",20140303,13.417,0.5595138889
"4836",20140303,13.417,0.5595833333
"4837",20140303,13.417,0.5595949074
"4838",20140303,13.417,0.5596180556
"4839",20140303,13.417,0.5596759259
"4840",20140303,13.417,0.5597337963
"4841",20140303,13.417,0.5598032407
"4842",20140303,13.417,0.5598148148
"4843",20140303,13.417,0.5598726852
"4844",20140303,13.417,0.5598842593
"4845",20140303,13.417,0.5599421296
"4846",20140303,13.417,0.5599537037
"4847",20140303,13.417,0.5600694444
"4848",20140303,13.417,0.5601736111
"4849",20140303,13.417,0.5602083333
"4850",20140303,13.417,0.5602430556
"4851",20140303,13.417,0.5602546296
"4852",20140303,13.417,0.5602777778
"4853",20140303,13.417,0.5602893519
"4854",20140303,13.417,0.5603125
"4855",20140303,13.417,0.5603240741
"4856",20140303,13.417,0.5603472222
"4857",20140303,13.417,0.5604166667
"4858",20140303,13.417,0.5604513889
"4859",20140303,13.417,0.560462963
"4860",20140303,13.417,0.5604861111
"4861",20140303,13.417,0.5605092593
"4862",20140303,13.417,0.5605208333
"4863",20140303,13.417,0.5605787037
"4864",20140303,13.417,0.5605902778
"4865",20140303,13.417,0.5606365741
"4866",20140303,13.417,0.5606481481
"4867",20140303,13.417,0.5606828704
"4868",20140303,13.417,0.5607291667
"4869",20140303,13.417,0.5608912037
"4870",20140303,13.417,0.5610185185
"4871",20140303,13.417,0.5610648148
"4872",20140303,13.417,0.561099537
"4873",20140303,13.417,0.5611342593
"4874",20140303,13.417,0.5611574074
"4875",20140303,13.417,0.5613078704
"4876",20140303,13.417,0.561400463
"4877",20140303,13.417,0.5614236111
"4878",20140303,13.417,0.5614467593
"4879",20140303,13.417,0.5614814815
"4880",20140303,13.417,0.5615046296
"4881",20140303,13.417,0.5615740741
"4882",20140303,13.417,0.5615972222
"4883",20140303,13.417,0.5616087963
"4884",20140303,13.417,0.5616550926
"4885",20140303,13.417,0.5616666667
"4886",20140303,13.417,0.5617476852
"4887",20140303,13.417,0.561875
"4888",20140303,13.417,0.5619097222
"4889",20140303,13.417,0.5620023148
"4890",20140303,13.417,0.5620717593
"4891",20140303,13.417,0.5621412037
"4892",20140303,13.417,0.5621643519
"4893",20140303,13.417,0.5621875
"4894",20140303,13.417,0.5622453704
"4895",20140303,13.417,0.5623148148
"4896",20140303,13.417,0.5623842593
"4897",20140303,13.417,0.5624074074
"4898",20140303,13.417,0.5624884259
"4899",20140303,13.5,0.5626851852
"4900",20140303,13.5,0.5626967593
"4901",20140303,13.5,0.5627430556
"4902",20140303,13.5,0.5628819444
"4903",20140303,13.5,0.562974537
"4904",20140303,13.5,0.5630208333
"4905",20140303,13.5,0.563125
"4906",20140303,13.5,0.5631597222
"4907",20140303,13.5,0.5631712963
"4908",20140303,13.5,0.5632175926
"4909",20140303,13.5,0.5632291667
"4910",20140303,13.5,0.5632407407
"4911",20140303,13.5,0.5632523148
"4912",20140303,13.5,0.563275463
"4913",20140303,13.5,0.5633101852
"4914",20140303,13.5,0.5633564815
"4915",20140303,13.5,0.5634375
"4916",20140303,13.5,0.5634837963
"4917",20140303,13.5,0.5635416667
"4918",20140303,13.5,0.5635532407
"4919",20140303,13.5,0.5635763889
"4920",20140303,13.5,0.5636574074
"4921",20140303,13.5,0.5636689815
"4922",20140303,13.5,0.5637037037
"4923",20140303,13.5,0.5637731481
"4924",20140303,13.5,0.5637847222
"4925",20140303,13.5,0.5638078704
"4926",20140303,13.5,0.5638194444
"4927",20140303,13.5,0.5638541667
"4928",20140303,13.5,0.5638657407
"4929",20140303,13.5,0.5638888889
"4930",20140303,13.5,0.5639236111
"4931",20140303,13.5,0.5640393519
"4932",20140303,13.5,0.5641203704
"4933",20140303,13.5,0.5641666667
"4934",20140303,13.5,0.5642592593
"4935",20140303,13.5,0.5642824074
"4936",20140303,13.5,0.5643287037
"4937",20140303,13.5,0.5644328704
"4938",20140303,13.5,0.5644444444
"4939",20140303,13.5,0.5644560185
"4940",20140303,13.5,0.5646180556
"4941",20140303,13.5,0.5646296296
"4942",20140303,13.5,0.5646759259
"4943",20140303,13.5,0.5646990741
"4944",20140303,13.5,0.5647106481
"4945",20140303,13.5,0.564849537
"4946",20140303,13.5,0.5648958333
"4947",20140303,13.5,0.5649189815
"4948",20140303,13.5,0.5649652778
"4949",20140303,13.5,0.5649884259
"4950",20140303,13.5,0.5650462963
"4951",20140303,13.5,0.5650694444
"4952",20140303,13.5,0.5650925926
"4953",20140303,13.5,0.5651157407
"4954",20140303,13.5,0.5651851852
"4955",20140303,13.5,0.5652546296
"4956",20140303,13.5,0.5652893519
"4957",20140303,13.5,0.5653125
"4958",20140303,13.5,0.5654050926
"4959",20140303,13.5,0.5654166667
"4960",20140303,13.5,0.5654282407
"4961",20140303,13.5,0.5654398148
"4962",20140303,13.5,0.5654513889
"4963",20140303,13.5,0.5654861111
"4964",20140303,13.5,0.5655092593
"4965",20140303,13.5,0.5655208333
"4966",20140303,13.5,0.5655439815
"4967",20140303,13.5,0.5655671296
"4968",20140303,13.5,0.5655902778
"4969",20140303,13.5,0.5656018519
"4970",20140303,13.5,0.5656134259
"4971",20140303,13.5,0.565625
"4972",20140303,13.5,0.5656712963
"4973",20140303,13.5,0.5657523148
"4974",20140303,13.5,0.565787037
"4975",20140303,13.5,0.5658449074
"4976",20140303,13.5,0.5658680556
"4977",20140303,13.5,0.5659606481
"4978",20140303,13.583,0.5660185185
"4979",20140303,13.583,0.5660532407
"4980",20140303,13.583,0.5661921296
"4981",20140303,13.583,0.5662615741
"4982",20140303,13.583,0.5662731481
"4983",20140303,13.583,0.5662962963
"4984",20140303,13.583,0.5663310185
"4985",20140303,13.583,0.5663425926
"4986",20140303,13.583,0.5663773148
"4987",20140303,13.583,0.566412037
"4988",20140303,13.583,0.5664467593
"4989",20140303,13.583,0.5665509259
"4990",20140303,13.583,0.5665740741
"4991",20140303,13.583,0.5665856481
"4992",20140303,13.583,0.5666319444
"4993",20140303,13.583,0.5666435185
"4994",20140303,13.583,0.5666666667
"4995",20140303,13.583,0.5667013889
"4996",20140303,13.583,0.5667939815
"4997",20140303,13.583,0.5668402778
"4998",20140303,13.583,0.5669560185
"4999",20140303,13.583,0.5670601852
"5000",20140303,13.583,0.5671180556
"5001",20140303,13.583,0.5671296296
"5002",20140303,13.583,0.5671412037
"5003",20140303,13.583,0.5671759259
"5004",20140303,13.583,0.5672106481
"5005",20140303,13.583,0.5672685185
"5006",20140303,13.583,0.5673263889
"5007",20140303,13.583,0.567337963
"5008",20140303,13.583,0.5674305556
"5009",20140303,13.583,0.5674537037
"5010",20140303,13.583,0.5674768519
"5011",20140303,13.583,0.5674884259
"5012",20140303,13.583,0.5675810185
"5013",20140303,13.583,0.5676736111
"5014",20140303,13.583,0.5677430556
"5015",20140303,13.583,0.5678472222
"5016",20140303,13.583,0.5679282407
"5017",20140303,13.583,0.5679398148
"5018",20140303,13.583,0.567962963
"5019",20140303,13.583,0.5680324074
"5020",20140303,13.583,0.5680555556
"5021",20140303,13.583,0.5681018519
"5022",20140303,13.583,0.5682407407
"5023",20140303,13.583,0.5682638889
"5024",20140303,13.583,0.5682986111
"5025",20140303,13.583,0.5684606481
"5026",20140303,13.583,0.568587963
"5027",20140303,13.583,0.568599537
"5028",20140303,13.583,0.5691203704
"5029",20140303,13.583,0.5691319444
"5030",20140303,13.583,0.5691435185
"5031",20140303,13.583,0.5691550926
"5032",20140303,13.583,0.5691666667
"5033",20140303,13.583,0.5691898148
"5034",20140303,13.583,0.569224537
"5035",20140303,13.583,0.5692592593
"5036",20140303,13.583,0.5694212963
"5037",20140303,13.667,0.5694791667
"5038",20140303,13.667,0.5695138889
"5039",20140303,13.667,0.5695833333
"5040",20140303,13.667,0.5696180556
"5041",20140303,13.667,0.5696527778
"5042",20140303,13.667,0.5696643519
"5043",20140303,13.667,0.5696875
"5044",20140303,13.667,0.5697685185
"5045",20140303,13.667,0.5699189815
"5046",20140303,13.667,0.5699421296
"5047",20140303,13.667,0.5699768519
"5048",20140303,13.667,0.5700231481
"5049",20140303,13.667,0.5700462963
"5050",20140303,13.667,0.5701041667
"5051",20140303,13.667,0.570150463
"5052",20140303,13.667,0.5701967593
"5053",20140303,13.667,0.5702199074
"5054",20140303,13.667,0.5702314815
"5055",20140303,13.667,0.5702430556
"5056",20140303,13.667,0.5702546296
"5057",20140303,13.667,0.5702777778
"5058",20140303,13.667,0.5702893519
"5059",20140303,13.667,0.5703240741
"5060",20140303,13.667,0.5703819444
"5061",20140303,13.667,0.5704861111
"5062",20140303,13.667,0.5704976852
"5063",20140303,13.667,0.5705324074
"5064",20140303,13.667,0.5705439815
"5065",20140303,13.667,0.5706712963
"5066",20140303,13.667,0.5709027778
"5067",20140303,13.667,0.5710069444
"5068",20140303,13.667,0.5710185185
"5069",20140303,13.667,0.5710763889
"5070",20140303,13.667,0.5711458333
"5071",20140303,13.667,0.5712152778
"5072",20140303,13.667,0.5712962963
"5073",20140303,13.667,0.5713194444
"5074",20140303,13.667,0.5714814815
"5075",20140303,13.667,0.5715509259
"5076",20140303,13.667,0.5717361111
"5077",20140303,13.667,0.5718981481
"5078",20140303,13.667,0.5719212963
"5079",20140303,13.667,0.5719560185
"5080",20140303,13.667,0.5721759259
"5081",20140303,13.667,0.5722222222
"5082",20140303,13.667,0.5723958333
"5083",20140303,13.667,0.5724537037
"5084",20140303,13.667,0.5724884259
